CountyName,Year,loading_kgha,mean_monthly_coverage_frac,valid_months
Boone,2000.0,3.3573009447634363,1.0,12
Boone,2001.0,24.973895226114927,1.0,12
Boone,2002.0,10.300946744264872,1.0,12
Boone,2003.0,17.880340882309333,1.0,12
Boone,2004.0,21.445369452624984,1.0,12
Boone,2005.0,19.179574995633597,1.0,12
Boone,2006.0,20.629564901143087,1.0,12
Boone,2007.0,35.242644740316834,1.0,12
Boone,2008.0,33.889302787091765,0.809612608614635,12
Boone,2009.0,25.401152737459764,0.809612608614635,12
Boone,2010.0,34.486359268462515,1.0,12
Boone,2011.0,21.538096319460088,1.0,12
Boone,2012.0,4.076432001436824,1.0,12
Boone,2013.0,27.268570229295033,1.0,12
Boone,2014.0,23.00764852947835,1.0,12
Boone,2015.0,39.06488871195034,1.0,12
Boone,2016.0,31.321861556733715,1.0,12
Boone,2017.0,19.710021246116085,0.999846265831807,12
Boone,2018.0,40.47265300459007,1.0,12
Boone,2019.0,30.345870261591237,1.0,12
Boone,2020.0,13.502666902668823,0.999846265831807,12
Bremer,2000.0,19.617645998636952,0.9410524361058726,12
Bremer,2001.0,34.00233971692262,0.9607016240705818,12
Bremer,2002.0,8.60323359534092,1.0000000000000002,12
Bremer,2003.0,10.928952852241547,1.0000000000000002,12
Bremer,2004.0,28.313092852527816,1.0000000000000002,12
Bremer,2005.0,16.458830670624916,1.0000000000000002,12
Bremer,2006.0,23.625846336595966,1.0000000000000002,12
Bremer,2007.0,35.704934208255864,1.0000000000000002,12
Bremer,2008.0,44.908094696713434,0.8853874849858757,12
Bremer,2009.0,17.85337920372959,0.7500000000000001,9
Bremer,2010.0,41.708093405782,1.0000000000000002,12
Bremer,2011.0,27.37086006648736,1.0000000000000002,12
Bremer,2012.0,6.350444149039218,0.999788292265236,12
Bremer,2013.0,44.373512405567624,1.0000000000000002,12
Bremer,2014.0,26.43383837548597,1.0000000000000002,12
Bremer,2015.0,26.84224848762514,1.0000000000000002,12
Bremer,2016.0,53.222484444270464,1.0000000000000002,12
Bremer,2017.0,35.62241853345402,1.0000000000000002,12
Bremer,2018.0,43.33057855984316,1.0000000000000002,12
Bremer,2019.0,33.252728659445545,1.0000000000000002,12
Bremer,2020.0,22.936830677410903,0.9950877030088229,12
Buchanan,2000.0,18.444928356454373,1.0,12
Buchanan,2001.0,33.564213893372916,1.0,12
Buchanan,2002.0,11.230901479677366,1.0,12
Buchanan,2003.0,10.708208528548196,1.0,12
Buchanan,2004.0,28.006952364328587,1.0,12
Buchanan,2005.0,13.642412067203795,1.0,12
Buchanan,2006.0,20.477969577950397,1.0,12
Buchanan,2007.0,41.36786803065283,1.0,12
Buchanan,2008.0,54.18516963204806,1.0,12
Buchanan,2009.0,26.4776913149101,0.8246035217133006,12
Buchanan,2010.0,51.11112168174186,1.0,12
Buchanan,2011.0,27.04943850610624,1.0,12
Buchanan,2012.0,8.39384548289668,1.0,12
Buchanan,2013.0,38.84380162852759,1.0,12
Buchanan,2014.0,23.696488404840828,1.0,12
Buchanan,2015.0,27.306530781316276,1.0,12
Buchanan,2016.0,51.74465925706198,1.0,12
Buchanan,2017.0,36.853793088331194,1.0,12
Buchanan,2018.0,42.315398447474884,1.0,12
Buchanan,2019.0,32.27518535493053,1.0,12
Buchanan,2020.0,25.849545607123556,1.0,12
Buena Vista,2000.0,2.6799760167804143,1.0000000000000002,12
Buena Vista,2001.0,16.867209157555415,1.0000000000000002,12
Buena Vista,2002.0,11.38183105973414,1.0000000000000002,12
Buena Vista,2003.0,18.98277072872175,1.0000000000000002,12
Buena Vista,2004.0,21.982114382138395,1.0000000000000002,12
Buena Vista,2005.0,16.176759693956306,1.0000000000000002,12
Buena Vista,2006.0,14.003397616136962,1.0000000000000002,12
Buena Vista,2007.0,35.16767859225632,1.0000000000000002,12
Buena Vista,2008.0,34.26987235104218,0.8755508106294242,12
Buena Vista,2009.0,20.850520085510333,0.906638946558283,12
Buena Vista,2010.0,43.670301620402896,1.0000000000000002,12
Buena Vista,2011.0,21.702792026892155,1.0000000000000002,12
Buena Vista,2012.0,5.071455363081222,1.0000000000000002,12
Buena Vista,2013.0,38.98653051959908,1.0000000000000002,12
Buena Vista,2014.0,33.45707089121526,1.0000000000000002,12
Buena Vista,2015.0,74.17001805794706,1.0000000000000002,12
Buena Vista,2016.0,50.53457175772651,1.0000000000000002,12
Buena Vista,2017.0,26.404440028543682,1.0000000000000002,12
Buena Vista,2018.0,42.28528521150842,1.0000000000000002,12
Buena Vista,2019.0,32.6733123087157,1.0000000000000002,12
Buena Vista,2020.0,14.336381652963242,1.0000000000000002,12
Butler,2000.0,12.92390157277739,0.6545004270681943,12
Butler,2001.0,31.011851214740553,0.7696669513787961,12
Butler,2002.0,9.968573957553739,0.9999999999999997,12
Butler,2003.0,16.397145027532975,0.9999999999999997,12
Butler,2004.0,23.175830710533983,0.9999999999999997,12
Butler,2005.0,24.377866884207346,0.9999999999999997,12
Butler,2006.0,23.51078611462795,0.9999999999999997,12
Butler,2007.0,40.870601759100616,0.9999999999999997,12
Butler,2008.0,44.25623629033515,0.7677733409182245,12
Butler,2009.0,25.64866262728688,0.8036785069971267,12
Butler,2010.0,29.026221696178165,0.9999999999999997,12
Butler,2011.0,20.961503932087847,0.9999999999999997,12
Butler,2012.0,3.499117568420164,0.9640948339210976,12
Butler,2013.0,40.11059939015983,0.9999999999999997,12
Butler,2014.0,24.761341396077434,0.9999999999999997,12
Butler,2015.0,26.652416158322225,0.9999999999999997,12
Butler,2016.0,49.30046973179975,0.9999999999999997,12
Butler,2017.0,27.354758252154202,0.9999999999999997,12
Butler,2018.0,42.75984318414764,0.9999999999999997,12
Butler,2019.0,26.692443074328345,0.9999999999999997,12
Butler,2020.0,20.513662242729495,0.9712083689223493,12
Calhoun,2000.0,3.350809782722765,1.0,12
Calhoun,2001.0,21.060842883972246,1.0,12
Calhoun,2002.0,15.160828708364393,1.0,12
Calhoun,2003.0,23.609482208682003,1.0,12
Calhoun,2004.0,27.17949995932444,1.0,12
Calhoun,2005.0,18.741253111017425,1.0,12
Calhoun,2006.0,16.412713516726573,1.0,12
Calhoun,2007.0,42.44128520914899,1.0,12
Calhoun,2008.0,41.324656312037376,0.995661577519673,12
Calhoun,2009.0,24.584550660789095,0.995661577519673,12
Calhoun,2010.0,48.35734856048878,1.0,12
Calhoun,2011.0,21.103028921191147,1.0,12
Calhoun,2012.0,5.472832959252877,1.0,12
Calhoun,2013.0,54.823025175334294,1.0,12
Calhoun,2014.0,45.57196222742061,1.0,12
Calhoun,2015.0,99.4692323760035,1.0,12
Calhoun,2016.0,55.20807008162217,1.0,12
Calhoun,2017.0,30.622437182185813,1.0,12
Calhoun,2018.0,51.61678041182461,1.0,12
Calhoun,2019.0,36.07029445174327,1.0,12
Calhoun,2020.0,14.540875235918172,1.0,12
Carroll,2000.0,1.8732971103474028,0.9899566934078252,12
Carroll,2001.0,12.264074083369742,0.9933044622718833,12
Carroll,2002.0,8.594706014980716,0.9999999999999997,12
Carroll,2003.0,13.753540873175579,0.9966522311359416,12
Carroll,2004.0,18.848811040919927,0.9999999999999997,12
Carroll,2005.0,9.940214893005868,0.9999999999999997,12
Carroll,2006.0,7.470631631237262,0.9999999999999997,12
Carroll,2007.0,35.906310412099295,0.9999999999999997,12
Carroll,2008.0,30.725714622897137,0.7804912444045077,12
Carroll,2009.0,19.859897089799702,0.7950809308835091,12
Carroll,2010.0,31.528281841571648,0.9999999999999997,12
Carroll,2011.0,12.19746537830093,0.9999999999999997,12
Carroll,2012.0,2.9585364811700967,0.9933044622718833,12
Carroll,2013.0,27.240710581865663,0.9999999999999997,12
Carroll,2014.0,22.51956163506269,0.9999999999999997,12
Carroll,2015.0,59.819526320717436,0.9999999999999997,12
Carroll,2016.0,38.203326311338344,0.9999999999999997,12
Carroll,2017.0,20.526915322832096,0.9999999999999997,12
Carroll,2018.0,28.900177176476753,0.9999999999999997,12
Carroll,2019.0,27.810495539520833,0.9999999999999997,12
Carroll,2020.0,8.942631602932266,0.9999999999999997,12
Cass,2000.0,1.1935859155776527,0.81454706311688,11
Cass,2001.0,9.805635541640212,0.8278539227182367,10
Cass,2002.0,1.146954399556593,0.9239461745914168,12
Cass,2003.0,4.311062060619144,0.8759000486548266,12
Cass,2004.0,13.14173843570024,0.9934247072618839,12
Cass,2005.0,7.343664338433217,0.9934247072618839,12
Cass,2006.0,3.5326811402034943,0.9934247072618839,12
Cass,2007.0,33.824333897722056,0.9586854409266503,12
Cass,2008.0,21.550817789531745,0.7103292641111794,9
Cass,2009.0,10.558496162472608,0.745068530446413,9
Cass,2010.0,27.163086511329702,0.9934247072618839,12
Cass,2011.0,10.875622133591035,0.9934247072618839,12
Cass,2012.0,5.859585082926693,0.8973324553887037,12
Cass,2013.0,18.634304718037928,0.9934247072618839,12
Cass,2014.0,20.92759719502329,0.9934247072618839,12
Cass,2015.0,29.0258838445162,0.9934247072618839,12
Cass,2016.0,23.480581158796223,0.9934247072618839,12
Cass,2017.0,12.766060223012738,0.9586854409266503,12
Cass,2018.0,16.288367232946737,0.9586854409266503,12
Cass,2019.0,14.468324647224419,0.9934247072618839,12
Cass,2020.0,4.435724717732218,0.9934247072618839,12
Cedar,2000.0,11.885068169663628,1.0,12
Cedar,2001.0,31.612621314865688,1.0,12
Cedar,2002.0,12.178012979503874,1.0,12
Cedar,2003.0,8.248548339980431,0.9792986517809047,12
Cedar,2004.0,22.16097119827296,1.0,12
Cedar,2005.0,10.690798018466104,1.0,12
Cedar,2006.0,11.5183468485973,1.0,12
Cedar,2007.0,28.931383956502597,1.0,12
Cedar,2008.0,33.93476018689788,0.7292986517809047,9
Cedar,2009.0,20.312843302051895,0.75,9
Cedar,2010.0,28.85327872769234,1.0,12
Cedar,2011.0,21.715231991303813,1.0,12
Cedar,2012.0,5.331147618522443,1.0,12
Cedar,2013.0,29.223086084062103,1.0,12
Cedar,2014.0,21.700666917171105,1.0,12
Cedar,2015.0,27.255309300414023,0.9792986517809047,12
Cedar,2016.0,34.17473811235475,1.0,12
Cedar,2017.0,24.044374181343745,1.0,12
Cedar,2018.0,30.46787176503574,1.0,12
Cedar,2019.0,27.40623558158941,1.0,12
Cedar,2020.0,20.44463129912636,0.9792986517809047,12
Cerro Gordo,2000.0,11.786075797828664,0.8160591985406165,12
Cerro Gordo,2001.0,25.774271089755086,0.8773727990270777,12
Cerro Gordo,2002.0,11.098514722437852,1.0,12
Cerro Gordo,2003.0,14.61824979945511,1.0,12
Cerro Gordo,2004.0,22.01561398108965,1.0,12
Cerro Gordo,2005.0,23.515025788571144,1.0,12
Cerro Gordo,2006.0,22.247913566178514,1.0,12
Cerro Gordo,2007.0,31.84927022588882,1.0,12
Cerro Gordo,2008.0,31.33709642896387,0.7179025028691579,9
Cerro Gordo,2009.0,18.747231455075994,0.75,9
Cerro Gordo,2010.0,25.5770708947928,1.0,12
Cerro Gordo,2011.0,19.78809786643212,1.0,12
Cerro Gordo,2012.0,2.4015476693592963,0.9679025028691578,12
Cerro Gordo,2013.0,36.848847366941435,0.996105965859273,12
Cerro Gordo,2014.0,28.53047370235382,0.8922776917573723,12
Cerro Gordo,2015.0,26.30918850689786,0.6050182031103651,12
Cerro Gordo,2016.0,51.44123288272914,0.6050182031103651,12
Cerro Gordo,2017.0,27.573108274421553,0.640925639191241,12
Cerro Gordo,2018.0,42.2068941656113,0.6050182031103651,12
Cerro Gordo,2019.0,25.66918713413088,0.6050182031103651,12
Cerro Gordo,2020.0,19.011688087283545,0.6255972390696257,12
Cherokee,2000.0,1.4288284122884976,0.8341820772318472,12
Cherokee,2001.0,10.881519652974815,0.8341820772318472,12
Cherokee,2002.0,4.03276710130358,0.8341820772318472,12
Cherokee,2003.0,8.926843821641866,0.8341820772318472,12
Cherokee,2004.0,11.313129828413729,0.8341820772318472,12
Cherokee,2005.0,12.520165697915916,0.8341820772318472,12
Cherokee,2006.0,11.480982337042741,0.8341820772318472,12
Cherokee,2007.0,18.563834283130277,0.8341820772318472,12
Cherokee,2008.0,14.874038009632795,0.5561213848212315,8
Cherokee,2009.0,7.785864667535349,0.6256365579238854,9
Cherokee,2010.0,34.90312259685577,0.8341820772318472,12
Cherokee,2011.0,24.12156636465378,0.8341820772318472,12
Cherokee,2012.0,4.728204786538277,0.8341820772318472,12
Cherokee,2013.0,10.477068555699567,0.8341820772318472,12
Cherokee,2014.0,9.181854725148774,0.8341820772318472,12
Cherokee,2015.0,21.882639460976346,0.8341820772318472,12
Cherokee,2016.0,40.243857179032695,0.8341820772318472,12
Cherokee,2017.0,17.21344889648572,0.8341820772318472,12
Cherokee,2018.0,26.825929150652048,0.8341820772318472,12
Cherokee,2019.0,25.288665106419167,0.8341820772318472,12
Cherokee,2020.0,13.439344294200765,0.8341820772318472,12
Chickasaw,2000.0,18.57264893646768,1.0,12
Chickasaw,2001.0,32.106206127820336,1.0,12
Chickasaw,2002.0,8.781776855386797,1.0,12
Chickasaw,2003.0,8.736627903203434,1.0,12
Chickasaw,2004.0,27.293608564515996,1.0,12
Chickasaw,2005.0,13.359784443007463,1.0,12
Chickasaw,2006.0,20.79845822541697,1.0,12
Chickasaw,2007.0,38.09155177976639,1.0,12
Chickasaw,2008.0,46.63726041358129,0.9195806319257281,12
Chickasaw,2009.0,17.542304843644736,0.75,9
Chickasaw,2010.0,43.40967172114373,1.0,12
Chickasaw,2011.0,25.50005808572856,1.0,12
Chickasaw,2012.0,7.791155981346551,1.0,12
Chickasaw,2013.0,40.71784371971492,1.0,12
Chickasaw,2014.0,25.775100847622863,1.0,12
Chickasaw,2015.0,25.164617281748534,1.0,12
Chickasaw,2016.0,51.50398503598841,1.0,12
Chickasaw,2017.0,37.75347931113138,1.0,12
Chickasaw,2018.0,41.17844816023228,1.0,12
Chickasaw,2019.0,32.524037528919145,1.0,12
Chickasaw,2020.0,24.054147318786818,1.0,12
Clarke,2000.0,1.0962494873274946,0.854663274044384,12
Clarke,2001.0,10.319556982724539,0.9169504423110766,12
Clarke,2002.0,2.5922475202048916,0.8754256634666149,12
Clarke,2003.0,6.308352800759334,0.8821178227403242,12
Clarke,2004.0,7.489948334280828,0.9377128317333074,12
Clarke,2005.0,6.412577262231287,0.8754256634666149,12
Clarke,2006.0,3.0544332943837484,0.8339008846221532,12
Clarke,2007.0,14.17629869963998,0.9792376105777691,12
Clarke,2008.0,12.73503892648499,0.75,9
Clarke,2009.0,7.165678526350185,0.7292376105777691,9
Clarke,2010.0,16.766008114148416,1.0,12
Clarke,2011.0,10.793040414599105,0.9792376105777691,12
Clarke,2012.0,2.2169821403749683,0.9169504423110766,12
Clarke,2013.0,7.974496240286841,0.8914979761726719,12
Clarke,2014.0,8.229533598081742,0.9792376105777691,12
Clarke,2015.0,9.178463861596416,1.0,12
Clarke,2016.0,4.845869592011167,1.0,12
Clarke,2017.0,4.6600766453211815,0.8449993449676265,12
Clarke,2018.0,7.516297447503337,0.9142624481524383,12
Clarke,2019.0,6.6193343835074305,0.9584752211555383,12
Clarke,2020.0,1.9293266295338705,0.838307185693917,12
Clay,2000.0,1.4236375619126227,0.9992478843886334,12
Clay,2001.0,12.298792858480661,1.0,12
Clay,2002.0,3.3761641485887783,1.0,12
Clay,2003.0,6.7922821772938144,1.0,12
Clay,2004.0,9.388773395603621,1.0,12
Clay,2005.0,13.009434759372652,1.0,12
Clay,2006.0,12.577110100440056,0.9996239421943166,12
Clay,2007.0,15.52336286096064,1.0,12
Clay,2008.0,18.56759993638765,0.6707570022988324,12
Clay,2009.0,12.161105553349719,0.7503704894123393,12
Clay,2010.0,32.54379300489266,1.0,12
Clay,2011.0,24.666997790837986,1.0,12
Clay,2012.0,4.956155578649915,0.9992478843886333,12
Clay,2013.0,9.998393541672305,1.0,12
Clay,2014.0,7.428823162501295,1.0,12
Clay,2015.0,16.048870907997628,0.9996239421943166,12
Clay,2016.0,37.51247757863476,1.0,12
Clay,2017.0,15.697693881572375,1.0,12
Clay,2018.0,27.127753035514655,1.0,12
Clay,2019.0,23.061062105445238,0.9996239421943166,12
Clay,2020.0,12.525820476350646,1.0,12
Clayton,2000.0,13.814814258503212,1.0000000000000002,12
Clayton,2001.0,20.95178625709728,0.9565933344095553,12
Clayton,2002.0,8.512212935604987,0.8263733376382204,12
Clayton,2003.0,6.728209482678617,0.8263733376382204,12
Clayton,2004.0,20.268059994501233,0.8263733376382204,12
Clayton,2005.0,8.892715192668417,0.8263733376382204,12
Clayton,2006.0,15.529050027392493,0.8263733376382204,12
Clayton,2007.0,35.54171748951241,0.8263733376382204,12
Clayton,2008.0,37.373410174417224,0.6878043203944227,12
Clayton,2009.0,16.665562789607264,0.6258481658781639,11
Clayton,2010.0,22.67749422497913,0.8263733376382204,12
Clayton,2011.0,20.713090838034642,0.8263733376382204,12
Clayton,2012.0,8.912782551885885,0.8263733376382204,12
Clayton,2013.0,34.95585754919121,0.8263733376382204,12
Clayton,2014.0,26.221462191991264,0.8263733376382204,12
Clayton,2015.0,18.653826778785124,0.8263733376382204,12
Clayton,2016.0,40.158582026004666,0.8263733376382204,12
Clayton,2017.0,33.91595534019543,0.8263733376382204,12
Clayton,2018.0,37.26730963250304,0.8263733376382204,12
Clayton,2019.0,32.88891180258444,0.8263733376382204,12
Clayton,2020.0,23.575340448915632,0.8263733376382204,12
Clinton,2000.0,18.13263727525225,0.7681822592539517,12
Clinton,2001.0,26.64540193422558,0.8601778472620228,12
Clinton,2002.0,18.37401840326136,0.798847455256642,12
Clinton,2003.0,9.621549613477686,0.7223766868086815,12
Clinton,2004.0,24.000044613910728,0.7784039912548485,12
Clinton,2005.0,8.870676967242538,0.7681822592539517,12
Clinton,2006.0,18.05856297276197,0.7681822592539517,12
Clinton,2007.0,32.82862759899817,0.7681822592539517,12
Clinton,2008.0,45.56949949041111,0.5849599694728708,12
Clinton,2009.0,23.79842512917072,0.6125559260922486,11
Clinton,2010.0,36.140888412588076,0.7681822592539517,12
Clinton,2011.0,27.915263832978336,0.7681822592539517,12
Clinton,2012.0,10.448625304574612,0.7681822592539517,12
Clinton,2013.0,29.923417260472156,0.7784039912548485,12
Clinton,2014.0,23.08761855406185,0.7681822592539517,12
Clinton,2015.0,23.064830597607795,0.7223766868086815,12
Clinton,2016.0,33.78153041217242,0.7681822592539517,12
Clinton,2017.0,29.06413849090003,0.7681822592539517,12
Clinton,2018.0,33.39375464487115,0.7784039912548485,12
Clinton,2019.0,29.380815668451156,0.7681822592539517,12
Clinton,2020.0,24.57164909354534,0.7223766868086815,12
Crawford,2000.0,2.239716372321291,0.996965832291893,12
Crawford,2001.0,8.839665200536524,0.996965832291893,12
Crawford,2002.0,4.63754830729152,0.996965832291893,12
Crawford,2003.0,7.717732979353699,0.996965832291893,12
Crawford,2004.0,10.576480544713613,0.996965832291893,12
Crawford,2005.0,7.1865603746808775,0.996965832291893,12
Crawford,2006.0,3.747508035320788,0.996965832291893,12
Crawford,2007.0,29.176729730382934,0.996965832291893,12
Crawford,2008.0,19.858225826293488,0.6646438881945952,8
Crawford,2009.0,9.995285812148616,0.7477243742189197,9
Crawford,2010.0,27.31372328535317,0.996965832291893,12
Crawford,2011.0,17.11239078772754,0.996965832291893,12
Crawford,2012.0,3.626694547148997,0.996965832291893,12
Crawford,2013.0,11.610505511833844,0.996965832291893,12
Crawford,2014.0,21.442274623063177,0.996965832291893,12
Crawford,2015.0,40.40805800430306,0.996965832291893,12
Crawford,2016.0,39.151030364753865,0.996965832291893,12
Crawford,2017.0,22.689081551577896,0.996965832291893,12
Crawford,2018.0,25.48848032304988,0.996965832291893,12
Crawford,2019.0,26.48311467404229,0.996965832291893,12
Crawford,2020.0,12.77411401497528,0.996965832291893,12
Dallas,2000.0,2.7228677812086355,1.0,12
Dallas,2001.0,18.478450987864896,1.0,12
Dallas,2002.0,11.384233771627628,1.0,12
Dallas,2003.0,18.502377470856285,1.0,12
